2024-07-14 17:29:17,696 [Worker-187: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-websocket.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket/10.1.26/tomcat-websocket-10.1.26.jar
2024-07-14 17:29:17,709 [Worker-179: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ko.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ko/10.1.26/tomcat-i18n-ko-10.1.26.jar
2024-07-14 17:29:17,718 [Worker-176: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-es.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-es/10.1.26/tomcat-i18n-es-10.1.26.jar
2024-07-14 17:29:17,719 [Worker-158: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-ssi.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-ssi/10.1.26/tomcat-ssi-10.1.26.jar
2024-07-14 17:29:17,721 [Worker-159: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-storeconfig.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-storeconfig/10.1.26/tomcat-storeconfig-10.1.26.jar
2024-07-14 17:29:17,726 [Worker-167: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jaspic-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jaspic-api/10.1.26/tomcat-jaspic-api-10.1.26.jar
2024-07-14 17:29:17,730 [Worker-181: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ru.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ru/10.1.26/tomcat-i18n-ru-10.1.26.jar
2024-07-14 17:29:17,732 [Worker-167: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jaspic-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jaspic-api/10.1.26/tomcat-jaspic-api-10.1.26.jar
2024-07-14 17:29:17,737 [Worker-175: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-de.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-de/10.1.26/tomcat-i18n-de-10.1.26.jar
2024-07-14 17:29:17,743 [Worker-182: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-zh-CN.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-zh-CN/10.1.26/tomcat-i18n-zh-CN-10.1.26.jar
2024-07-14 17:29:17,754 [Worker-178: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ja.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/10.1.26/tomcat-i18n-ja-10.1.26.jar
2024-07-14 17:29:17,761 [Worker-168: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jsp-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jsp-api/10.1.26/tomcat-jsp-api-10.1.26.jar
2024-07-14 17:29:17,771 [Worker-157: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-ha.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina-ha/10.1.26/tomcat-catalina-ha-10.1.26.jar
2024-07-14 17:29:17,794 [Worker-159: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-storeconfig.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-storeconfig/10.1.26/tomcat-storeconfig-10.1.26.jar
2024-07-14 17:29:17,795 [Worker-161: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina/10.1.26/tomcat-catalina-10.1.26.jar
2024-07-14 17:29:17,795 [Worker-176: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-es.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-es/10.1.26/tomcat-i18n-es-10.1.26.jar
2024-07-14 17:29:17,802 [Worker-163: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\el-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-el-api/10.1.26/tomcat-el-api-10.1.26.jar
2024-07-14 17:29:17,803 [Worker-181: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-ru.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ru/10.1.26/tomcat-i18n-ru-10.1.26.jar
2024-07-14 17:29:17,809 [Worker-180: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-pt-BR.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-pt-BR/10.1.26/tomcat-i18n-pt-BR-10.1.26.jar
2024-07-14 17:29:17,818 [Worker-175: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-de.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-de/10.1.26/tomcat-i18n-de-10.1.26.jar
2024-07-14 17:29:17,819 [Worker-166: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\jasper.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper/10.1.26/tomcat-jasper-10.1.26.jar
2024-07-14 17:29:17,834 [Worker-172: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-coyote.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-coyote/10.1.26/tomcat-coyote-10.1.26.jar
2024-07-14 17:29:17,861 [Worker-185: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-util-scan.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-util-scan/10.1.26/tomcat-util-scan-10.1.26.jar
2024-07-14 17:29:17,871 [Worker-171: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-coyote-ffm.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-coyote-ffm/10.1.26/tomcat-coyote-ffm-10.1.26.jar
2024-07-14 17:29:17,884 [Worker-189: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\websocket-client-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-client-api/10.1.26/tomcat-websocket-client-api-10.1.26.jar
